+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|             25754 |  2 |     READY |   RUNNING |
|             25841 |  4 |   WAITING |     READY |
|             26324 |  2 |   RUNNING |   WAITING |
|             26325 |  4 |     READY |   RUNNING |
|             26448 |  2 |   WAITING |     READY |
|             28224 |  4 |   RUNNING |   WAITING |
|             28225 |  2 |     READY |   RUNNING |
|             28312 |  4 |   WAITING |     READY |
|             28795 |  2 |   RUNNING |   WAITING |
|             28796 |  4 |     READY |   RUNNING |
|             28919 |  2 |   WAITING |     READY |
|             30695 |  4 |   RUNNING |   WAITING |
|             30696 |  2 |     READY |   RUNNING |
|             30783 |  4 |   WAITING |     READY |
|             31266 |  2 |   RUNNING |   WAITING |
|             31267 |  4 |     READY |   RUNNING |
|             31390 |  2 |   WAITING |     READY |
|             33166 |  4 |   RUNNING |   WAITING |
|             33167 |  2 |     READY |   RUNNING |
|             33254 |  4 |   WAITING |     READY |
|             33737 |  2 |   RUNNING |   WAITING |
|             33738 |  4 |     READY |   RUNNING |
|             33861 |  2 |   WAITING |     READY |
|             35637 |  4 |   RUNNING |   WAITING |
|             35638 |  2 |     READY |   RUNNING |
|             35725 |  4 |   WAITING |     READY |
|             36208 |  2 |   RUNNING |   WAITING |
|             36209 |  4 |     READY |   RUNNING |
|             36228 |  4 |   RUNNING |TERMINATED |
|             36229 |  5 |       NEW |     READY |
|             36229 |  5 |     READY |   RUNNING |
|             36332 |  2 |   WAITING |     READY |
|             38608 |  5 |   RUNNING |   WAITING |
|             38609 |  2 |     READY |   RUNNING |
|             38752 |  5 |   WAITING |     READY |
|             39179 |  2 |   RUNNING |   WAITING |
|             39180 |  5 |     READY |   RUNNING |
|             39303 |  2 |   WAITING |     READY |
|             41559 |  5 |   RUNNING |   WAITING |
|             41560 |  2 |     READY |   RUNNING |
|             41703 |  5 |   WAITING |     READY |
|             42130 |  2 |   RUNNING |   WAITING |
|             42131 |  5 |     READY |   RUNNING |
|             42254 |  2 |   WAITING |     READY |
|             44510 |  5 |   RUNNING |   WAITING |
|             44511 |  2 |     READY |   RUNNING |
|             44654 |  5 |   WAITING |     READY |
|             45081 |  2 |   RUNNING |   WAITING |
|             45082 |  5 |     READY |   RUNNING |
|             45205 |  2 |   WAITING |     READY |
|             47059 |  5 |   RUNNING |TERMINATED |
|             47060 |  2 |     READY |   RUNNING |
|             47630 |  2 |   RUNNING |   WAITING |
|             47631 |  6 |     READY |   RUNNING |
|             47754 |  2 |   WAITING |     READY |
|             48393 |  6 |   RUNNING |   WAITING |
|             48394 |  2 |     READY |   RUNNING |
|             48477 |  6 |   WAITING |     READY |
|             48964 |  2 |   RUNNING |   WAITING |
|             48965 |  6 |     READY |   RUNNING |
|             49088 |  2 |   WAITING |     READY |
|             49727 |  6 |   RUNNING |   WAITING |
|             49728 |  2 |     READY |   RUNNING |
|             49811 |  6 |   WAITING |     READY |
|             50298 |  2 |   RUNNING |   WAITING |
|             50299 |  6 |     READY |   RUNNING |
|             50422 |  2 |   WAITING |     READY |
|             51061 |  6 |   RUNNING |   WAITING |
|             51062 |  2 |     READY |   RUNNING |
|             51129 |  2 |   RUNNING |TERMINATED |
|             51130 |  7 |     READY |   RUNNING |
|             51145 |  6 |   WAITING |     READY |
|             52746 |  7 |   RUNNING |   WAITING |
|             52747 |  6 |     READY |   RUNNING |
|             52905 |  7 |   WAITING |     READY |
|             53509 |  6 |   RUNNING |   WAITING |
|             53510 |  7 |     READY |   RUNNING |
|             53593 |  6 |   WAITING |     READY |
|             55126 |  7 |   RUNNING |   WAITING |
|             55127 |  6 |     READY |   RUNNING |
|             55285 |  7 |   WAITING |     READY |
|             55889 |  6 |   RUNNING |   WAITING |
|             55890 |  7 |     READY |   RUNNING |
|             55973 |  6 |   WAITING |     READY |
|             57506 |  7 |   RUNNING |   WAITING |
|             57507 |  6 |     READY |   RUNNING |
|             57665 |  7 |   WAITING |     READY |
|             58269 |  6 |   RUNNING |   WAITING |
|             58270 |  7 |     READY |   RUNNING |
|             58353 |  6 |   WAITING |     READY |
|             59886 |  7 |   RUNNING |   WAITING |
|             59887 |  6 |     READY |   RUNNING |
|             60045 |  7 |   WAITING |     READY |
|             60649 |  6 |   RUNNING |   WAITING |
|             60650 |  7 |     READY |   RUNNING |
|             60733 |  6 |   WAITING |     READY |
|             62266 |  7 |   RUNNING |   WAITING |
|             62267 |  6 |     READY |   RUNNING |
|             62425 |  7 |   WAITING |     READY |
|             63029 |  6 |   RUNNING |   WAITING |
|             63030 |  7 |     READY |   RUNNING |
|             63113 |  6 |   WAITING |     READY |
|             64646 |  7 |   RUNNING |   WAITING |
|             64647 |  6 |     READY |   RUNNING |
|             64805 |  7 |   WAITING |     READY |
|             65409 |  6 |   RUNNING |   WAITING |
|             65410 |  7 |     READY |   RUNNING |
|             65493 |  6 |   WAITING |     READY |
|             66325 |  7 |   RUNNING |TERMINATED |
|             66326 |  6 |     READY |   RUNNING |
|             67088 |  6 |   RUNNING |   WAITING |
|             67089 |  8 |     READY |   RUNNING |
|             67172 |  6 |   WAITING |     READY |
|             67850 |  8 |   RUNNING |   WAITING |
|             67851 |  6 |     READY |   RUNNING |
|             67956 |  8 |   WAITING |     READY |
|             68578 |  6 |   RUNNING |TERMINATED |
|             68579 |  8 |     READY |   RUNNING |
|             69340 |  8 |   RUNNING |   WAITING |
|             69446 |  8 |   WAITING |     READY |
|             69446 |  8 |     READY |   RUNNING |
|             70207 |  8 |   RUNNING |   WAITING |
|             70313 |  8 |   WAITING |     READY |
|             70313 |  8 |     READY |   RUNNING |
|             71074 |  8 |   RUNNING |   WAITING |
|             71180 |  8 |   WAITING |     READY |
|             71180 |  8 |     READY |   RUNNING |
|             71941 |  8 |   RUNNING |   WAITING |
|             72047 |  8 |   WAITING |     READY |
|             72047 |  8 |     READY |   RUNNING |
|             72611 |  8 |   RUNNING |TERMINATED |
+------------------------------------------------+
